#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resource Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: http://www.wcc.nrcs.usda.gov/report_generator/report_generator_landing.htm
# 
# Support Contact: nrcsprod@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 952: Upper Chena, AK
# 
# Data items provided in this file:
#
# Element Name             Value Type  Function Type  Function Duration  Base Data  Measurement Units   Sensor Depth  Element Code  Description                                              
# Air Temperature Minimum  Value       None           Day                N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency  
# Air Temperature Maximum  Value       None           Day                N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency  
# Air Temperature Average  Value       None           Day                N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Upper Chena (952) 
# Alaska  SNOTEL Site - 2850 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Feb 21, 2019 7:57:41 PM GMT-08:00
#
Water Year,Day,Oct,Oct,Oct,Nov,Nov,Nov,Dec,Dec,Dec,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun,Jul,Jul,Jul,Aug,Aug,Aug,Sep,Sep,Sep
1992,06,25,32,27,1,14,7,-9,1,-4,9,25,18,-15,7,-4,-2,32,14,-2,19,10,21,46,34,32,52,43,32,63,48,41,59,50,27,50,34
1992,07,14,30,23,0,12,5,-2,9,5,14,19,18,-9,12,0,16,39,28,12,27,19,27,41,32,28,61,46,43,68,55,46,50,48,25,52,34
1992,08,19,27,21,-2,7,1,-9,5,-2,14,27,19,9,27,19,27,39,32,23,28,25,25,37,30,34,64,52,41,64,54,43,46,45,25,36,30
1992,09,12,25,19,0,9,3,-9,3,-4,7,21,12,1,21,16,25,43,32,1,23,18,21,32,27,39,64,54,45,70,57,39,68,54,18,28,23
1992,10,5,28,12,0,14,7,-6,5,1,-4,10,3,-2,23,9,25,43,32,-8,1,-4,18,34,28,37,77,59,43,64,54,41,63,52,23,32,27
1992,11,1,32,18,-9,1,-2,1,10,5,-2,12,5,-6,10,1,21,41,28,-17,10,-6,28,36,32,50,79,70,45,61,52,39,63,50,23,30,27
1992,12,7,32,19,-13,-4,-9,-15,7,-4,3,19,9,-2,9,3,18,27,23,-17,21,3,27,32,30,45,68,61,41,59,50,36,59,46,16,32,27
1992,13,19,21,19,-11,3,-4,14,27,25,-6,16,3,-9,5,-4,9,28,18,1,36,18,25,37,30,50,73,61,41,66,52,36,55,45,16,30,25
1992,14,19,21,19,-13,1,-8,3,19,10,0,7,3,-13,-4,-8,9,37,19,14,41,28,16,30,25,45,59,50,41,70,61,32,61,45,3,28,18
1992,15,5,27,14,-11,0,-6,3,21,12,3,28,14,-18,-13,-15,14,36,25,25,50,36,16,30,21,45,48,46,37,68,55,32,57,45,3,32,18
1992,16,5,27,16,-11,-2,-8,5,27,9,25,36,30,-20,-13,-17,14,41,25,23,45,32,21,32,27,34,52,43,39,72,57,34,45,39,16,32,23
1992,17,9,32,14,-6,7,0,-8,7,1,9,25,14,-17,-2,-11,16,39,23,19,43,30,25,32,28,32,66,50,41,68,54,32,41,36,19,28,23
1992,18,16,34,25,1,18,10,-13,-8,-11,5,19,12,-17,-6,-9,21,37,30,18,39,30,30,41,32,37,68,54,39,61,50,34,55,43,16,27,19
1992,19,10,32,19,-6,10,-4,-17,-9,-13,-4,9,3,-15,-2,-9,14,39,23,27,46,34,27,41,34,41,64,54,36,59,50,32,64,48,9,28,18
1992,20,10,23,16,-11,0,-4,-27,-11,-18,-4,3,0,-15,0,-9,10,36,21,25,36,32,27,50,37,46,66,59,36,68,50,43,70,54,12,25,16
1992,21,23,28,25,-13,-2,-6,-27,9,-6,-11,0,-6,-17,1,-8,10,37,23,18,39,32,32,54,41,36,50,45,39,66,52,41,70,54,3,19,12
1992,22,21,28,25,-9,-2,-6,0,30,16,-13,-6,-11,-6,23,5,16,34,25,16,48,32,34,54,43,32,59,48,46,66,55,39,68,52,1,19,9
1992,23,9,27,16,-8,-6,-8,9,23,14,-11,3,-6,3,28,16,18,39,30,19,43,32,39,63,52,39,63,52,45,64,52,39,68,54,0,23,12
1992,24,16,25,19,-9,-6,-8,9,16,12,-8,1,-2,5,21,18,18,39,32,16,43,30,36,66,48,36,63,48,45,64,54,32,59,48,7,23,14
1992,25,9,27,18,-9,-6,-8,1,16,10,-15,0,-6,14,32,23,16,39,27,21,39,28,36,59,46,34,66,52,45,61,54,30,50,39,0,27,12
1992,26,5,23,10,-6,3,-2,9,30,23,-17,-8,-13,21,37,32,14,23,18,12,32,23,36,61,46,36,73,57,41,61,52,39,41,39,7,28,16
1992,27,5,27,10,0,18,7,3,32,16,-9,-6,-8,1,43,23,7,32,16,10,41,25,36,61,46,54,82,73,39,66,52,32,50,41,12,18,16
1992,28,12,32,21,23,32,28,-9,12,0,-15,-6,-11,-4,18,7,9,28,18,16,36,28,36,55,46,50,86,68,43,55,48,30,54,41,9,18,12
1992,29,19,30,25,5,27,16,10,25,18,-18,-13,-17,-27,3,-13,9,27,14,14,37,25,36,63,46,48,63,54,41,66,52,30,57,43,1,28,16
1992,30,9,27,14,5,10,7,16,32,21,-22,-18,-20,,,,3,39,19,7,32,23,37,64,50,45,68,55,45,64,54,37,43,39,18,39,28
1992,31,7,25,12,,,,14,23,18,-20,-2,-11,,,,10,30,21,,,,39,63,48,,,,41,72,57,30,45,37,,,
1993,01,21,48,30,1,19,10,19,36,30,1,18,9,-38,-24,-31,9,34,21,23,37,30,28,43,34,41,72,61,41,72,57,50,59,54,39,52,46
1993,02,18,32,23,18,28,25,3,19,12,-13,7,-6,-36,-20,-29,9,32,14,19,41,28,27,46,36,39,73,57,37,70,54,41,55,48,36,61,46
1993,03,19,30,25,12,30,21,-15,3,-6,5,25,18,-26,-9,-20,5,32,16,16,46,28,28,41,32,43,75,59,43,64,54,36,64,50,36,52,43
1993,04,7,32,19,14,34,25,3,14,7,23,28,27,-22,14,-11,7,32,16,18,46,30,28,50,36,50,75,64,45,63,52,43,48,46,37,64,52
1993,05,23,48,39,14,32,27,1,12,7,23,30,27,-6,36,23,10,37,19,21,45,30,30,48,36,41,64,52,41,50,45,46,48,46,39,64,54
1993,06,21,41,32,10,14,12,-2,19,10,14,25,19,-13,10,-2,3,23,12,21,43,30,32,41,36,34,52,43,41,57,46,41,57,52,36,61,48
1993,07,21,30,27,1,32,18,-9,3,-4,18,28,25,9,19,12,10,30,19,19,32,25,30,46,36,32,54,41,39,52,45,39,57,48,32,57,43
1993,08,19,28,25,16,34,28,-9,-4,-6,16,25,19,1,16,10,7,28,18,16,43,28,28,45,34,32,55,43,43,61,55,41,54,46,32,57,43
1993,09,16,23,19,14,16,16,-4,5,0,0,14,5,3,27,16,1,23,12,18,50,32,27,50,36,43,63,55,39,68,54,41,63,48,34,41,39
1993,10,12,21,18,1,18,10,-6,12,5,3,19,12,21,32,25,10,25,18,21,48,32,30,50,39,36,54,46,39,70,57,39,59,48,32,46,37
1993,11,12,21,16,-4,5,0,-9,7,0,5,19,12,19,28,23,9,23,12,21,43,32,30,54,43,34,64,48,41,75,59,36,59,50,37,46,41
1993,12,9,21,14,-2,9,3,-15,-6,-11,19,28,25,16,32,21,5,30,16,23,48,34,34,63,48,37,68,54,45,81,63,34,57,46,41,45,43
1993,13,19,27,23,5,16,9,-20,-11,-15,12,30,18,21,41,32,-2,21,7,25,50,34,36,61,50,45,72,63,48,82,64,41,61,54,37,59,45
1993,14,7,27,18,1,14,7,-22,-17,-18,0,14,7,30,41,36,0,32,10,25,43,34,36,66,50,43,77,59,50,82,64,43,61,55,34,57,45
1993,15,5,23,12,9,16,10,-20,0,-13,-2,23,14,16,36,27,5,25,16,32,59,39,37,64,52,43,64,54,48,79,64,36,57,46,23,41,32
1993,16,-2,21,7,-9,16,3,-8,18,5,18,32,28,12,30,18,18,23,19,34,55,45,32,59,46,45,66,55,43,73,59,34,63,46,18,32,27
1993,17,-4,18,5,-11,-6,-9,3,12,9,-11,28,5,16,32,21,10,30,19,30,50,39,32,59,46,39,66,55,39,75,57,34,66,48,23,32,28
1993,18,-4,10,1,-8,-2,-4,3,9,7,-26,-15,-20,12,30,19,12,32,21,27,55,39,32,55,45,37,61,46,41,66,57,41,66,54,28,37,32
1993,19,-6,9,1,-15,3,-4,-4,7,3,-29,-22,-26,12,32,23,9,36,18,25,46,34,32,54,43,39,54,46,41,68,54,37,70,54,37,46,43
1993,20,7,25,14,1,21,12,-18,1,-11,-29,-20,-26,5,25,16,14,39,23,23,50,36,23,41,32,34,61,52,41,66,54,41,46,43,25,46,32
1993,21,7,21,14,21,32,27,-17,-9,-11,-31,-20,-27,7,28,16,23,37,32,32,50,41,30,52,39,37,61,48,39,68,54,34,41,37,12,30,23
1993,22,-9,10,5,30,43,37,-20,-11,-15,-26,-9,-18,21,30,23,3,27,21,25,41,32,39,59,50,36,63,48,41,66,52,34,41,36,14,32,27
1993,23,-9,27,12,30,41,34,-13,5,-2,-18,-8,-13,14,28,23,-8,16,1,23,45,32,39,57,48,36,64,50,50,54,52,32,50,39,21,32,27
1993,24,25,37,30,23,37,32,-18,5,-4,-18,-11,-17,10,28,18,-4,21,10,21,37,28,39,64,55,39,68,54,45,72,59,32,55,43,12,37,25
1993,25,25,39,32,14,32,21,-20,-13,-17,-17,7,-6,10,28,18,-2,32,12,19,32,25,37,61,48,41,59,54,45,72,57,32,57,45,12,34,23
1993,26,19,34,28,10,28,19,-13,5,-2,3,19,14,10,28,19,12,37,23,23,41,32,34,45,39,39,64,50,45,73,59,32,59,43,10,36,23
1993,27,16,25,21,14,27,19,5,14,9,10,25,19,9,32,21,16,41,27,28,46,36,34,63,48,41,70,57,45,75,63,34,63,48,19,36,28
1993,28,-4,16,5,14,25,19,10,21,16,-8,10,0,10,34,21,18,46,30,32,54,39,36,63,54,43,70,59,43,70,57,45,57,48,16,32,23
1993,29,-8,10,3,3,19,9,10,23,18,-20,-8,-13,,,,19,48,32,28,46,37,32,63,48,48,66,57,46,61,52,45,55,48,18,48,36
1993,30,-8,5,-2,3,32,19,10,28,19,-33,-4,-20,,,,21,52,32,28,50,36,32,63,50,46,72,57,45,68,55,39,54,46,25,50,34
1993,31,-9,-2,-6,,,,3,18,14,-36,-33,-35,,,,19,50,32,,,,32,68,54,,,,57,66,61,39,59,48,,,
1994,01,27,34,28,-4,18,9,1,27,14,-8,-2,-6,23,39,30,-6,37,10,28,54,36,28,59,41,32,57,43,45,75,61,48,72,59,36,50,43
1994,02,12,30,25,-2,19,9,-13,5,0,-11,1,-6,25,32,30,-15,21,5,28,43,32,32,39,34,32,61,45,39,61,50,50,75,66,34,57,48
1994,03,14,32,21,10,32,21,-11,3,-4,-6,1,-2,19,28,23,-18,14,0,23,43,32,25,48,36,32,64,48,39,63,50,48,81,64,36,57,45
1994,04,16,36,27,16,32,25,-6,32,16,-6,7,0,5,19,10,-22,-8,-15,18,39,28,34,48,43,37,66,46,41,54,46,54,84,72,28,41,36
1994,05,25,52,36,16,32,25,10,32,23,-17,1,-9,1,16,7,-18,18,0,12,43,27,28,48,37,41,54,48,43,57,48,54,86,72,25,50,34
1994,06,36,50,43,16,32,25,1,18,10,-26,-9,-18,3,16,7,5,19,12,14,36,25,25,48,34,34,59,48,37,55,46,50,73,61,28,52,39
1994,07,36,54,41,16,28,23,0,10,3,-26,-8,-18,-2,9,1,5,19,12,7,16,10,25,50,37,34,63,46,39,63,54,46,61,55,34,41,36
1994,08,34,50,43,16,34,27,1,14,7,-15,-6,-9,-9,3,0,14,32,25,5,18,10,32,50,39,36,70,52,41,72,57,50,79,66,21,41,32
1994,09,28,45,32,27,32,28,10,19,14,-18,-13,-15,-9,10,3,14,39,25,1,12,7,30,57,43,45,72,63,39,75,57,54,79,61,19,54,36
1994,10,16,32,25,14,30,27,7,21,10,-15,-6,-9,-17,5,-8,16,39,21,0,9,3,32,55,43,41,70,55,46,79,61,50,66,55,28,41,36
1994,11,16,37,30,18,32,27,5,18,10,-15,-4,-9,-22,-13,-17,14,36,25,1,19,9,34,50,39,45,77,61,46,79,61,45,64,55,23,48,34
1994,12,32,37,32,21,32,27,-6,9,3,-9,1,-4,-24,-4,-17,10,32,21,-4,27,7,30,48,37,41,79,63,46,72,59,32,54,45,25,46,34
1994,13,32,34,32,16,21,19,-15,-4,-9,-4,5,1,-24,-2,-17,7,23,14,-4,27,9,28,57,43,43,79,64,43,75,57,45,68,59,30,43,37
1994,14,21,34,30,7,18,10,-8,5,-4,-8,7,-2,-15,7,-8,0,27,10,1,23,9,30,59,43,43,68,57,46,75,55,37,59,48,32,50,36
1994,15,23,34,30,9,16,12,-8,14,5,-2,12,7,-6,14,0,-6,5,0,-11,10,0,32,63,46,43,55,48,45,70,57,46,68,61,32,55,41
1994,16,19,28,27,-18,0,-11,1,23,12,0,16,9,-15,5,-6,-15,3,-2,-15,27,9,34,64,50,41,48,45,48,70,55,50,68,55,30,57,39
1994,17,23,28,25,-15,-4,-8,10,32,23,-2,10,7,-20,-8,-15,-20,7,-9,18,45,32,45,59,55,41,50,45,45,64,54,37,57,48,32,39,32
1994,18,-4,18,5,-29,-6,-24,5,30,18,1,12,7,-26,-15,-20,-20,3,-11,25,48,34,41,63,52,39,45,43,45,64,54,37,59,48,30,52,37
1994,19,0,30,14,-31,0,-24,1,27,12,0,18,12,-27,-17,-22,-22,1,-11,28,50,39,32,54,43,39,43,41,41,55,48,37,54,46,28,46,39
1994,20,9,30,14,1,23,16,14,28,19,7,18,10,-22,-8,-17,-26,1,-15,32,59,43,32,64,48,41,59,48,39,61,50,39,48,43,30,54,37
1994,21,7,21,12,23,32,28,3,30,18,9,19,14,-17,1,-11,-20,18,3,32,54,41,36,63,48,43,48,45,39,66,54,30,41,36,28,50,36
1994,22,3,14,7,7,23,16,18,28,21,9,23,14,-11,1,-6,9,32,21,32,57,43,41,64,55,39,61,48,41,66,55,28,45,34,27,48,36
1994,23,9,25,14,10,27,21,14,25,19,10,28,19,-13,5,-6,21,37,28,34,61,45,32,54,43,37,59,50,43,66,55,30,55,43,27,41,32
1994,24,12,28,19,-11,10,0,12,19,16,16,28,21,-15,-2,-9,19,41,30,36,63,45,32,57,45,32,43,36,43,72,57,43,57,48,19,32,30
1994,25,10,18,14,-11,1,-6,12,23,18,12,25,16,-13,10,-4,-2,39,10,37,63,46,43,59,52,34,55,41,45,72,59,48,73,64,16,39,25
1994,26,10,32,19,-11,1,-6,16,32,25,12,32,21,-18,-6,-13,-2,34,21,30,54,43,36,48,43,34,59,48,48,72,61,34,61,45,21,32,28
1994,27,16,30,23,-13,-2,-8,18,28,21,16,34,27,-22,-18,-22,16,46,30,28,55,39,27,46,37,34,52,43,46,70,61,32,37,34,21,32,28
1994,28,23,37,32,-9,-4,-6,14,27,19,16,39,32,-18,1,-8,25,46,34,32,52,41,34,54,46,32,57,43,52,79,64,30,45,34,21,32,28
1994,29,14,27,19,-4,10,3,0,19,9,27,34,30,,,,27,45,34,28,48,37,32,54,41,34,70,50,54,81,63,32,64,45,18,37,28
1994,30,9,19,14,9,18,12,-6,5,1,25,36,30,,,,27,50,36,30,55,45,32,55,46,37,73,57,54,82,66,32,57,45,18,45,28
1994,31,9,19,12,,,,-8,0,-4,25,34,28,,,,28,52,37,,,,32,55,41,,,,52,82,66,37,46,43,,,
1995,01,30,46,36,10,32,23,5,18,10,21,41,30,5,18,10,21,28,23,19,32,25,37,63,50,34,61,45,46,59,55,39,57,48,36,41,39
1995,02,27,55,36,16,32,25,7,30,23,25,41,30,7,19,12,7,32,18,21,48,32,34,61,45,37,61,46,45,73,59,37,57,46,32,37,32
1995,03,32,36,34,1,14,10,-6,28,14,25,34,28,10,37,23,18,23,21,27,50,37,32,59,41,32,55,46,41,77,61,41,50,45,30,48,34
1995,04,28,46,36,-8,9,0,,,,16,25,21,28,39,32,3,21,16,21,48,32,30,48,37,39,64,50,41,64,54,41,48,43,30,48,37
1995,05,28,46,34,-9,7,-2,-26,-15,-20,10,19,16,16,37,28,-2,16,9,18,46,30,28,55,41,34,57,43,48,73,63,37,59,46,34,45,37
1995,06,25,43,32,0,14,9,-20,-15,-17,9,21,14,18,34,23,1,19,9,18,48,28,34,54,43,32,64,50,43,75,59,37,68,54,36,63,48
1995,07,16,32,23,-11,3,-6,-15,5,-4,1,21,16,12,28,19,3,21,12,16,46,28,36,64,50,41,68,54,45,57,52,39,72,55,36,57,48
1995,08,12,19,16,7,23,18,0,16,9,-6,7,3,14,30,21,-11,14,0,25,52,34,37,72,54,39,63,54,41,61,52,39,73,57,34,61,43
1995,09,5,30,18,10,28,21,0,12,7,-8,3,0,14,27,21,-17,5,-2,25,46,32,39,75,57,55,73,64,39,68,54,48,66,54,36,63,48
1995,10,16,37,30,1,12,9,-6,27,9,-15,3,-4,5,21,10,-27,-11,-20,25,48,32,48,77,63,52,73,63,45,66,54,41,70,54,36,55,45
1995,11,23,43,30,7,12,9,14,30,23,-17,-4,-15,12,21,16,-29,-15,-24,23,50,34,43,79,57,41,68,59,48,72,61,43,63,54,36,57,45
1995,12,19,30,23,1,10,7,10,23,16,-15,0,-4,-6,14,3,-31,-20,-26,21,48,32,36,66,52,37,75,57,50,72,61,45,54,48,34,55,43
1995,13,19,21,19,-8,14,1,7,16,12,-11,-4,-8,-11,3,-6,-31,-20,-27,19,45,32,32,37,36,52,75,66,50,73,57,37,57,48,32,48,41
1995,14,18,25,21,14,19,16,9,18,12,-13,1,-8,-11,7,-4,-29,-6,-20,18,43,32,30,52,36,46,64,54,41,52,46,39,54,45,32,54,41
1995,15,14,28,21,-2,19,12,-4,16,7,0,21,10,-4,9,1,-18,32,12,28,46,37,28,37,32,45,50,48,43,66,57,43,55,46,30,55,39
1995,16,9,18,12,7,32,21,-8,14,3,10,30,19,-17,-2,-9,1,46,32,25,50,36,28,46,36,43,57,48,46,70,63,43,59,50,32,64,45
1995,17,7,21,14,-9,7,-2,-6,14,7,10,23,16,-20,-8,-17,-2,16,5,27,48,34,28,54,39,41,68,54,43,63,55,41,63,48,34,68,48
1995,18,5,23,12,-13,3,-4,-6,12,3,3,18,10,-20,-6,-15,0,30,12,27,50,36,32,50,41,37,73,57,43,61,54,41,52,45,45,64,55
1995,19,3,14,7,1,16,9,7,25,12,12,30,21,-17,-6,-13,-4,10,3,27,48,34,21,45,36,43,75,55,50,59,55,39,50,45,50,68,59
1995,20,0,14,9,-18,5,-9,-9,21,7,19,36,28,-17,7,-11,-24,1,-8,25,50,36,18,36,27,45,72,59,50,68,61,34,57,45,48,73,61
1995,21,-2,16,5,-24,-17,-20,-11,21,0,3,36,25,-15,23,-2,-27,-9,-18,32,48,41,14,46,32,46,68,55,45,52,48,32,61,45,43,68,57
1995,22,3,27,12,-27,-20,-24,,,,0,9,5,-11,12,-4,-27,-4,-18,28,43,34,30,57,45,43,50,48,37,57,48,34,61,46,41,66,50
1995,23,12,27,21,-24,-9,-18,,,,-22,0,-11,-20,0,-13,-26,5,-13,28,50,37,46,63,57,39,43,41,39,50,43,37,48,43,39,64,54
1995,24,14,34,19,-15,1,-8,0,9,5,-27,-15,-22,-17,9,-8,-18,7,-6,32,48,39,37,68,54,39,45,41,37,48,41,36,57,45,34,57,48
1995,25,12,27,19,0,9,3,-2,18,7,-27,-18,-24,7,19,14,-8,19,5,30,52,39,32,57,46,39,41,41,32,52,41,32,54,45,32,45,39
1995,26,5,27,12,3,10,7,1,16,7,-22,0,-13,16,32,23,7,39,19,30,59,37,32,63,52,39,66,50,30,63,46,32,46,39,32,41,36
1995,27,7,25,16,-9,3,-2,12,28,21,-8,7,-2,14,34,21,14,39,28,16,34,28,32,59,46,43,68,59,34,64,50,32,57,43,34,48,39
1995,28,3,14,9,-29,-9,-22,14,30,21,-9,18,3,16,32,25,19,46,32,16,55,36,32,43,37,41,73,59,37,70,54,36,46,45,28,34,32
1995,29,5,14,10,-29,-24,-27,3,23,12,5,19,12,,,,18,46,28,30,64,46,28,57,43,46,70,59,39,61,50,41,45,45,30,48,36
1995,30,0,18,5,-18,7,-6,,,,1,16,9,,,,21,32,27,36,66,50,32,55,41,45,59,52,45,55,48,39,54,41,28,50,36
1995,31,1,27,14,,,,18,28,23,3,18,12,,,,21,32,27,,,,32,54,43,,,,41,63,52,39,46,41,,,
1996,01,25,45,34,23,28,27,-27,-17,-24,5,16,10,-15,-2,-9,9,32,21,-13,9,-2,14,37,32,39,54,48,36,63,48,37,43,41,34,59,45
1996,02,25,36,32,18,23,21,-27,-20,-24,10,19,16,-20,-8,-17,7,32,16,-6,19,7,23,43,32,30,50,41,39,68,54,37,48,41,39,63,52
1996,03,30,39,34,-2,18,10,-29,-17,-24,14,25,19,-24,-17,-20,5,21,12,1,39,21,25,43,36,27,46,39,39,68,54,37,57,45,32,50,41
1996,04,19,34,28,-6,9,1,-31,-26,-29,3,21,12,-24,1,-15,3,23,14,21,48,34,28,46,36,28,55,46,41,68,54,32,59,46,27,55,39
1996,05,18,32,23,-8,7,0,-26,1,-15,-13,3,-4,-2,37,25,-2,30,7,21,46,32,32,50,41,39,64,55,41,72,61,32,59,43,28,63,43
1996,06,21,32,25,1,10,5,-2,7,3,-22,-13,-18,-8,16,5,-4,21,5,7,30,21,21,45,34,37,63,52,43,73,63,30,61,45,30,61,43
1996,07,23,32,27,0,16,7,-2,7,3,-26,-22,-24,-13,10,0,-4,27,9,1,28,14,19,48,34,34,57,46,43,75,61,41,54,46,32,57,41
1996,08,23,34,27,0,12,5,-4,0,-2,-29,-22,-24,-8,9,0,0,19,9,0,34,16,23,50,37,37,59,50,45,61,52,39,45,41,32,50,39
1996,09,23,30,25,-2,16,3,-4,9,1,-29,-24,-27,-11,1,-6,-4,10,0,12,32,19,30,54,41,39,48,45,41,66,52,37,48,43,32,43,34
1996,10,18,28,23,-2,9,1,-2,3,1,-27,-22,-24,-13,5,-8,-8,9,-2,10,41,27,32,59,43,36,57,45,39,66,50,41,55,48,28,45,37
1996,11,19,30,25,-9,7,0,-11,5,-2,-24,-15,-20,0,18,5,-9,32,12,12,43,27,32,55,43,36,59,48,37,64,52,41,59,50,34,55,41
1996,12,16,32,21,-13,3,-6,-11,-8,-9,-15,-9,-11,3,30,12,16,27,21,12,45,27,30,57,45,34,63,48,36,61,50,39,61,50,32,48,36
1996,13,7,25,18,-8,9,0,-13,-8,-11,-17,-2,-11,12,30,21,23,28,25,14,43,25,27,41,32,37,63,52,41,50,45,41,59,48,30,34,32
1996,14,12,32,25,0,12,5,-15,-8,-11,-13,-2,-9,10,23,18,23,32,25,7,18,12,28,45,36,36,64,48,43,50,46,43,59,50,28,39,32
1996,15,14,32,21,7,18,10,-13,-6,-9,-8,7,1,9,21,14,-13,18,1,10,45,25,32,48,37,37,68,52,43,59,54,46,54,50,27,54,36
1996,16,7,19,14,9,19,12,-13,0,-6,-4,5,0,0,14,7,-15,23,0,23,59,36,32,45,37,37,70,52,37,66,52,32,48,45,32,46,41
1996,17,1,23,14,9,21,14,-9,12,1,-6,1,-2,3,23,16,-15,21,3,27,55,37,30,41,36,43,73,59,45,64,55,32,57,41,32,57,41
1996,18,9,28,21,9,21,16,0,18,9,-6,3,-2,-20,3,-8,-17,12,-4,25,57,36,23,45,34,41,70,55,46,73,59,32,59,45,28,39,32
1996,19,7,18,14,12,21,16,14,27,18,-6,9,1,-29,-9,-24,-6,32,9,25,57,37,28,50,41,37,72,57,45,70,57,30,55,39,18,32,28
1996,20,12,27,19,12,21,18,9,23,14,-2,10,3,-29,-8,-18,3,32,12,25,54,37,32,55,43,41,66,57,45,63,54,32,45,36,21,34,28
1996,21,18,34,25,9,19,14,12,21,14,-6,3,0,-31,-13,-22,3,36,18,28,50,36,32,61,46,45,68,57,50,63,54,30,45,36,23,32,27
1996,22,16,32,27,5,16,10,23,32,28,-13,-6,-9,-27,-11,-24,14,37,25,16,32,25,32,64,50,37,70,55,46,70,61,32,59,46,21,37,27
1996,23,16,32,25,1,10,7,14,28,19,-17,-6,-9,-9,21,10,12,37,25,10,19,14,36,59,50,43,75,61,45,75,61,32,59,48,23,36,30
1996,24,16,32,27,-6,5,-2,18,30,23,-17,-6,-11,14,28,23,10,37,23,16,50,28,32,63,48,41,64,52,43,68,54,41,57,48,30,46,36
1996,25,12,19,16,-4,3,0,18,32,23,-11,-4,-8,7,25,18,19,34,30,21,54,34,32,61,45,41,66,55,30,63,46,30,43,37,23,32,28
1996,26,-6,12,9,-4,1,-2,18,28,23,-13,1,-8,7,34,23,9,25,18,27,45,34,32,43,37,45,63,55,41,59,48,23,41,32,23,34,28
1996,27,-6,27,12,-4,3,0,5,23,18,-8,16,0,25,43,32,9,32,19,25,46,34,32,55,43,43,54,48,39,72,55,21,55,36,23,30,27
1996,28,16,34,25,-13,-4,-6,-2,10,3,16,28,23,25,36,32,7,34,19,23,46,34,32,64,50,43,48,45,48,68,59,32,57,43,23,27,25
1996,29,23,45,30,-20,-11,-17,0,12,7,19,27,25,25,30,28,1,28,16,28,45,34,37,57,48,43,45,43,45,54,48,36,64,46,25,34,28
1996,30,32,37,34,-15,-8,-9,3,16,10,7,19,16,,,,0,23,10,18,36,30,37,55,48,37,55,45,43,57,46,34,57,46,18,32,27
1996,31,27,39,30,,,,9,19,12,-13,14,5,,,,-2,19,7,,,,34,63,50,,,,37,63,52,32,52,41,,,
1997,01,9,30,18,12,25,19,-15,-2,-8,-24,-13,-18,0,28,16,-15,-2,-8,-2,25,7,30,48,39,32,50,37,55,75,68,43,59,50,32,55,41
1997,02,9,32,18,3,21,12,-8,12,1,-29,-17,-24,19,36,28,-8,10,-2,-4,32,16,30,46,36,46,68,57,45,68,57,50,68,63,36,57,46
1997,03,7,32,18,18,27,23,-8,12,1,-31,-18,-26,16,37,28,-6,21,5,16,46,30,32,46,36,50,73,66,43,68,54,50,73,59,34,57,46
1997,04,10,37,21,16,19,18,-18,-8,-11,-26,-15,-20,27,37,32,-6,23,5,23,45,34,27,46,36,45,73,61,45,68,57,50,79,63,34,55,46
1997,05,14,41,25,3,19,12,-26,-11,-18,-38,-26,-35,19,37,25,-4,14,5,27,48,36,18,36,28,48,70,61,43,75,57,50,55,52,34,57,45
1997,06,7,32,18,-4,10,1,-17,21,-6,-38,-24,-31,12,32,19,-4,19,7,27,55,37,18,48,37,41,66,54,41,64,52,46,63,54,34,63,48
1997,07,9,34,21,-11,5,-8,5,25,12,-24,-2,-13,10,32,16,0,32,9,25,48,36,25,52,37,36,64,48,39,68,55,45,63,52,36,66,50
1997,08,10,28,21,-9,9,-2,3,12,9,-4,27,12,10,32,16,0,16,5,21,50,32,30,50,37,41,43,41,39,59,50,45,70,57,36,64,48
1997,09,-4,16,5,3,21,12,5,21,16,19,34,30,14,30,21,-9,9,-2,28,46,39,28,55,41,34,50,43,37,66,52,,,,39,61,45
